step: -1 absorber: Au
 4.357   9.28652600e-02
 4.387   8.00923800e-02
 4.418   6.60862700e-02
 4.449   5.19260300e-02
 4.479   3.88968900e-02
 4.510   2.85795000e-02
 4.541   2.26835500e-02
 4.571   2.14445600e-02
 4.602   2.23680500e-02
 4.633   2.27783500e-02
 4.663   2.14347100e-02
 4.694   1.82371300e-02
 4.725   1.42047500e-02
 4.755   1.25469100e-02
 4.786   1.69432100e-02
 4.817   2.54989900e-02
 4.847   3.55492100e-02
 4.878   4.58307200e-02
 4.909   5.56628800e-02
 4.939   6.46302400e-02
 4.970   7.24940000e-02
 5.001   7.91536600e-02
 5.031   8.46143500e-02
 5.062   8.89504200e-02
 5.093   9.22665900e-02
 5.123   9.46622500e-02
 5.154   9.62054500e-02
 5.185   9.69215900e-02
 5.216   9.67979700e-02
 5.246   9.58013900e-02
 5.277   9.39025900e-02
 5.308   9.11010200e-02
 5.338   8.74442700e-02
 5.369   8.30385500e-02
 5.400   7.80486200e-02
 5.430   7.26869100e-02
 5.461   6.71925200e-02
 5.492   6.18013000e-02
 5.522   5.67105900e-02
 5.553   5.20449100e-02
 5.584   4.78329300e-02
 5.614   4.40066100e-02
 5.645   4.04269200e-02
 5.676   3.69287000e-02
 5.706   3.33695500e-02
 5.737   2.96689600e-02
 5.768   2.58327800e-02
 5.798   2.19668900e-02
 5.829   1.82885600e-02
 5.860   1.51378500e-02
 5.890   1.29499400e-02
 5.921   1.20586400e-02
 5.952   1.23490500e-02
step: 4 absorber: Au
 1.012   3.02340800e-02
 1.043   4.13115200e-02
 1.074   5.26985900e-02
 1.104   6.24865800e-02
 1.135   6.92988100e-02
 1.166   7.20807600e-02
 1.197   7.00967100e-02
 1.227   6.30058900e-02
 1.258   5.10315100e-02
 1.289   3.55481600e-02
 1.319   2.26376100e-02
 1.350   2.97595400e-02
 1.381   5.21174400e-02
 1.411   7.73592200e-02
 1.442   1.01196000e-01
 1.473   1.21012300e-01
 1.503   1.34661700e-01
 1.534   1.40408000e-01
 1.565   1.37106000e-01
 1.595   1.24572800e-01
 1.626   1.04495000e-01
 1.657   8.32731500e-02
 1.687   7.82154000e-02
 1.718   1.05544200e-01
 1.749   1.55364300e-01
 1.779   2.14622900e-01
 1.810   2.76018000e-01
 1.841   3.34564300e-01
 1.871   3.86193500e-01
 1.902   4.27519100e-01
 1.933   4.55970100e-01
 1.963   4.70068700e-01
 1.994   4.69804300e-01
 2.025   4.57118300e-01
 2.056   4.36516000e-01
 2.086   4.15637800e-01
 2.117   4.04948900e-01
 2.148   4.14810200e-01
 2.178   4.50015900e-01
 2.209   5.07019500e-01
 2.240   5.77023300e-01
 2.270   6.50407300e-01
 2.301   7.18931100e-01
 2.332   7.76271300e-01
 2.362   8.18052800e-01
 2.393   8.41841300e-01
 2.424   8.47179800e-01
 2.454   8.35642500e-01
 2.485   8.10851200e-01
 2.516   7.78356600e-01
 2.546   7.45196900e-01
 2.577   7.18845300e-01
 2.608   7.05379400e-01
 2.638   7.07369700e-01
 2.669   7.22790500e-01
 2.700   7.45860100e-01
 2.730   7.69136800e-01
 2.761   7.85483800e-01
 2.792   7.89218900e-01
 2.823   7.76551700e-01
